# left_edge,right_edge,count; x_origin=0; unit=V
0.00029228080192924627,0.0062203522385335481,3794367
0.0062203522385335481,0.01214842367513785,195901
0.01214842367513785,0.018076495111742155,165329
0.018076495111742155,0.024004566548346457,36030
0.024004566548346457,0.029932637984950758,8088
0.029932637984950758,0.035860709421555059,4948
0.035860709421555059,0.041788780858159361,3309
0.041788780858159361,0.047716852294763662,2291
0.047716852294763662,0.053644923731367963,1775
0.053644923731367963,0.059572995167972265,1338
0.059572995167972265,0.06550106660457658,1026
0.06550106660457658,0.071429138041180881,817
0.071429138041180881,0.077357209477785183,671
0.077357209477785183,0.083285280914389484,506
0.083285280914389484,0.089213352350993785,425
0.089213352350993785,0.095141423787598087,361
0.095141423787598087,0.10106949522420239,337
0.10106949522420239,0.10699756666080669,335
0.10699756666080669,0.11292563809741099,199
0.11292563809741099,0.11885370953401529,81
0.11885370953401529,0.12478178097061959,40
0.12478178097061959,0.13070985240722391,21
0.13070985240722391,0.1366379238438282,15
0.1366379238438282,0.14256599528043251,7
0.14256599528043251,0.1484940667170368,9
0.1484940667170368,0.15442213815364111,15
0.15442213815364111,0.1603502095902454,14
0.1603502095902454,0.16627828102684972,7
0.16627828102684972,0.172206352463454,14
0.172206352463454,0.17813442390005832,14
0.17813442390005832,0.18406249533666261,11
0.18406249533666261,0.18999056677326692,8
0.18999056677326692,0.19591863820987124,11
0.19591863820987124,0.20184670964647553,4
0.20184670964647553,0.20777478108307984,15
0.20777478108307984,0.21370285251968413,8
0.21370285251968413,0.21963092395628844,13
0.21963092395628844,0.22555899539289273,10
0.22555899539289273,0.23148706682949705,10
0.23148706682949705,0.23741513826610133,14
0.23741513826610133,0.24334320970270565,9
0.24334320970270565,0.24927128113930994,13
0.24927128113930994,0.2551993525759142,24
0.2551993525759142,0.26112742401251854,45
0.26112742401251854,0.26705549544912283,58
0.26705549544912283,0.27298356688572711,67
0.27298356688572711,0.2789116383223314,49
0.2789116383223314,0.28483970975893574,50
0.28483970975893574,0.29076778119554003,22
0.29076778119554003,0.29669585263214432,20
0.29669585263214432,0.30262392406874866,8
0.30262392406874866,0.30855199550535295,14
0.30855199550535295,0.31448006694195724,18
0.31448006694195724,0.32040813837856152,15
0.32040813837856152,0.32633620981516587,11
0.32633620981516587,0.33226428125177015,15
0.33226428125177015,0.33819235268837444,20
0.33819235268837444,0.34412042412497873,12
0.34412042412497873,0.35004849556158307,14
0.35004849556158307,0.35597656699818736,15
0.35597656699818736,0.36190463843479165,25
0.36190463843479165,0.36783270987139594,20
0.36783270987139594,0.37376078130800028,9
0.37376078130800028,0.37968885274460457,18
0.37968885274460457,0.38561692418120885,11
0.38561692418120885,0.3915449956178132,9
0.3915449956178132,0.39747306705441748,11
0.39747306705441748,0.40340113849102177,10
0.40340113849102177,0.40932920992762606,12
0.40932920992762606,0.4152572813642304,9
0.4152572813642304,0.42118535280083469,13
0.42118535280083469,0.42711342423743898,14
0.42711342423743898,0.43304149567404326,5
0.43304149567404326,0.43896956711064761,10
0.43896956711064761,0.44489763854725189,12
0.44489763854725189,0.45082570998385618,7
0.45082570998385618,0.45675378142046047,8
0.45675378142046047,0.46268185285706481,9
0.46268185285706481,0.4686099242936691,7
0.4686099242936691,0.47453799573027339,5
0.47453799573027339,0.48046606716687773,5
0.48046606716687773,0.48639413860348202,4
0.48639413860348202,0.49232221004008631,2
0.49232221004008631,0.49825028147669059,2
0.49825028147669059,0.50417835291329494,4
0.50417835291329494,0.51010642434989917,1
0.51010642434989917,0.51603449578650351,2
0.51603449578650351,0.52196256722310785,1
0.52196256722310785,0.52789063865971209,1
0.52789063865971209,0.53381871009631643,2
0.53381871009631643,0.53974678153292077,2
0.53974678153292077,0.545674852969525,1
0.545674852969525,0.55160292440612935,2
0.55160292440612935,0.55753099584273358,2
0.55753099584273358,0.56345906727933792,2
0.56345906727933792,0.56938713871594226,0
0.56938713871594226,0.5753152101525465,2
0.5753152101525465,0.58124328158915084,0
0.58124328158915084,0.58717135302575518,0
0.58717135302575518,0.59309942446235941,1
