# left_edge,right_edge,count; x_origin=0; unit=V
0.022808950173202901,0.029441969616687855,1
0.029441969616687855,0.036074989060172813,1
0.036074989060172813,0.04270800850365776,3
0.04270800850365776,0.049341027947142721,1
0.049341027947142721,0.055974047390627668,0
0.055974047390627668,0.062607066834112629,5
0.062607066834112629,0.069240086277597576,3
0.069240086277597576,0.075873105721082537,14
0.075873105721082537,0.082506125164567484,14
0.082506125164567484,0.089139144608052445,35
0.089139144608052445,0.095772164051537392,49
0.095772164051537392,0.10240518349502235,63
0.10240518349502235,0.10903820293850731,61
0.10903820293850731,0.11567122238199226,91
0.11567122238199226,0.12230424182547721,118
0.12230424182547721,0.12893726126896216,147
0.12893726126896216,0.13557028071244712,170
0.13557028071244712,0.14220330015593208,183
0.14220330015593208,0.14883631959941701,275
0.14883631959941701,0.15546933904290197,321
0.15546933904290197,0.16210235848638693,447
0.16210235848638693,0.16873537792987187,526
0.16873537792987187,0.17536839737335683,605
0.17536839737335683,0.18200141681684179,780
0.18200141681684179,0.18863443626032675,993
0.18863443626032675,0.19526745570381171,1176
0.19526745570381171,0.20190047514729664,1520
0.20190047514729664,0.2085334945907816,1968
0.2085334945907816,0.21516651403426656,3130
0.21516651403426656,0.2217995334777515,5881
0.2217995334777515,0.22843255292123646,12109
0.22843255292123646,0.23506557236472142,24691
0.23506557236472142,0.24169859180820638,2279257
0.24169859180820638,0.24833161125169134,1875788
0.24833161125169134,0.25496463069517628,5734
0.25496463069517628,0.26159765013866126,973
0.26159765013866126,0.2682306695821462,1194
0.2682306695821462,0.27486368902563113,564
0.27486368902563113,0.28149670846911612,16
0.28149670846911612,0.28812972791260105,17
0.28812972791260105,0.29476274735608599,18
0.29476274735608599,0.30139576679957097,17
0.30139576679957097,0.30802878624305591,13
0.30802878624305591,0.31466180568654084,13
0.31466180568654084,0.32129482513002583,12
0.32129482513002583,0.32792784457351076,13
0.32792784457351076,0.33456086401699575,6
0.33456086401699575,0.34119388346048068,11
0.34119388346048068,0.34782690290396562,14
0.34782690290396562,0.35445992234745061,9
0.35445992234745061,0.36109294179093554,6
0.36109294179093554,0.36772596123442053,6
0.36772596123442053,0.37435898067790546,6
0.37435898067790546,0.3809920001213904,6
0.3809920001213904,0.38762501956487538,8
0.38762501956487538,0.39425803900836032,7
0.39425803900836032,0.40089105845184525,6
0.40089105845184525,0.40752407789533024,4
0.40752407789533024,0.41415709733881517,2
0.41415709733881517,0.42079011678230011,6
0.42079011678230011,0.42742313622578509,4
0.42742313622578509,0.43405615566927003,1
0.43405615566927003,0.44068917511275502,5
0.44068917511275502,0.44732219455623995,2
0.44732219455623995,0.45395521399972488,2
0.45395521399972488,0.46058823344320987,5
0.46058823344320987,0.4672212528866948,2
0.4672212528866948,0.47385427233017979,1
0.47385427233017979,0.48048729177366473,2
0.48048729177366473,0.48712031121714966,1
0.48712031121714966,0.49375333066063465,4
0.49375333066063465,0.50038635010411958,2
0.50038635010411958,0.50701936954760451,0
0.50701936954760451,0.51365238899108956,2
0.51365238899108956,0.52028540843457449,1
0.52028540843457449,0.52691842787805943,0
0.52691842787805943,0.53355144732154436,2
0.53355144732154436,0.5401844667650294,1
0.5401844667650294,0.54681748620851434,1
0.54681748620851434,0.55345050565199927,0
0.55345050565199927,0.5600835250954842,2
0.5600835250954842,0.56671654453896914,1
0.56671654453896914,0.57334956398245418,0
0.57334956398245418,0.57998258342593911,0
0.57998258342593911,0.58661560286942405,0
0.58661560286942405,0.59324862231290898,0
0.59324862231290898,0.59988164175639391,0
0.59988164175639391,0.60651466119987885,2
0.60651466119987885,0.61314768064336389,0
0.61314768064336389,0.61978070008684882,0
0.61978070008684882,0.62641371953033376,1
0.62641371953033376,0.63304673897381869,0
0.63304673897381869,0.63967975841730362,0
0.63967975841730362,0.64631277786078867,0
0.64631277786078867,0.6529457973042736,0
0.6529457973042736,0.65957881674775853,0
0.65957881674775853,0.66621183619124347,0
0.66621183619124347,0.6728448556347284,0
0.6728448556347284,0.67947787507821344,1
0.67947787507821344,0.68611089452169838,1
