# left_edge,right_edge,count; x_origin=0; unit=
63.359999999999999,63.372799999999998,0
63.372799999999998,63.385599999999997,0
63.385599999999997,63.398400000000002,0
63.398400000000002,63.411200000000001,0
63.411200000000001,63.423999999999999,0
63.423999999999999,63.436799999999998,0
63.436799999999998,63.449599999999997,0
63.449599999999997,63.462400000000002,0
63.462400000000002,63.475200000000001,0
63.475200000000001,63.488,0
63.488,63.500799999999998,0
63.500799999999998,63.513599999999997,0
63.513599999999997,63.526400000000002,0
63.526400000000002,63.539200000000001,0
63.539200000000001,63.552,0
63.552,63.564799999999998,0
63.564799999999998,63.577599999999997,0
63.577599999999997,63.590400000000002,0
63.590400000000002,63.603200000000001,0
63.603200000000001,63.616,0
63.616,63.628799999999998,0
63.628799999999998,63.641599999999997,0
63.641599999999997,63.654400000000003,0
63.654400000000003,63.667200000000001,0
63.667200000000001,63.68,0
63.68,63.692799999999998,0
63.692799999999998,63.705599999999997,0
63.705599999999997,63.718400000000003,0
63.718400000000003,63.731200000000001,0
63.731200000000001,63.744,0
63.744,63.756799999999998,0
63.756799999999998,63.769599999999997,0
63.769599999999997,63.782400000000003,0
63.782400000000003,63.795200000000001,0
63.795200000000001,63.808,0
63.808,63.820799999999998,0
63.820799999999998,63.833599999999997,0
63.833599999999997,63.846400000000003,0
63.846400000000003,63.859200000000001,0
63.859200000000001,63.872,0
63.872,63.884799999999998,0
63.884799999999998,63.897599999999997,0
63.897599999999997,63.910400000000003,0
63.910400000000003,63.923200000000001,0
63.923200000000001,63.936,0
63.936,63.948799999999999,0
63.948799999999999,63.961599999999997,0
63.961599999999997,63.974400000000003,0
63.974400000000003,63.987200000000001,0
63.987200000000001,64,0
64,64.012799999999999,337996
64.012799999999999,64.025599999999997,0
64.025599999999997,64.038399999999996,0
64.038399999999996,64.051199999999994,0
64.051199999999994,64.063999999999993,0
64.063999999999993,64.076800000000006,0
64.076800000000006,64.089600000000004,0
64.089600000000004,64.102400000000003,0
64.102400000000003,64.115200000000002,0
64.115200000000002,64.128,0
64.128,64.140799999999999,0
64.140799999999999,64.153599999999997,0
64.153599999999997,64.166399999999996,0
64.166399999999996,64.179199999999994,0
64.179199999999994,64.192000000000007,0
64.192000000000007,64.204800000000006,0
64.204800000000006,64.217600000000004,0
64.217600000000004,64.230400000000003,0
64.230400000000003,64.243200000000002,0
64.243200000000002,64.256,0
64.256,64.268799999999999,0
64.268799999999999,64.281599999999997,0
64.281599999999997,64.294399999999996,0
64.294399999999996,64.307199999999995,0
64.307199999999995,64.319999999999993,0
64.319999999999993,64.332800000000006,0
64.332800000000006,64.345600000000005,0
64.345600000000005,64.358400000000003,0
64.358400000000003,64.371200000000002,0
64.371200000000002,64.384,0
64.384,64.396799999999999,0
64.396799999999999,64.409599999999998,0
64.409599999999998,64.422399999999996,0
64.422399999999996,64.435199999999995,0
64.435199999999995,64.448000000000008,0
64.448000000000008,64.460800000000006,0
64.460800000000006,64.473600000000005,0
64.473600000000005,64.486400000000003,0
64.486400000000003,64.499200000000002,0
64.499200000000002,64.512,0
64.512,64.524799999999999,0
64.524799999999999,64.537599999999998,0
64.537599999999998,64.550399999999996,0
64.550399999999996,64.563199999999995,0
64.563199999999995,64.575999999999993,0
64.575999999999993,64.588800000000006,0
64.588800000000006,64.601600000000005,0
64.601600000000005,64.614400000000003,0
64.614400000000003,64.627200000000002,0
64.627200000000002,64.640000000000001,0
