# left_edge,right_edge,count; x_origin=0; unit=ns
-1.01,-1.0098,0
-1.0098,-1.0096000000000001,0
-1.0096000000000001,-1.0094000000000001,0
-1.0094000000000001,-1.0092000000000001,0
-1.0092000000000001,-1.0089999999999999,0
-1.0089999999999999,-1.0087999999999999,0
-1.0087999999999999,-1.0085999999999999,0
-1.0085999999999999,-1.0084,0
-1.0084,-1.0082,0
-1.0082,-1.008,0
-1.008,-1.0078,0
-1.0078,-1.0076000000000001,0
-1.0076000000000001,-1.0074000000000001,0
-1.0074000000000001,-1.0072000000000001,0
-1.0072000000000001,-1.0070000000000001,0
-1.0070000000000001,-1.0067999999999999,0
-1.0067999999999999,-1.0065999999999999,0
-1.0065999999999999,-1.0064,0
-1.0064,-1.0062,0
-1.0062,-1.006,0
-1.006,-1.0058,0
-1.0058,-1.0056,0
-1.0056,-1.0054000000000001,0
-1.0054000000000001,-1.0052000000000001,0
-1.0052000000000001,-1.0049999999999999,0
-1.0049999999999999,-1.0047999999999999,0
-1.0047999999999999,-1.0045999999999999,0
-1.0045999999999999,-1.0044,0
-1.0044,-1.0042,0
-1.0042,-1.004,0
-1.004,-1.0038,0
-1.0038,-1.0036,0
-1.0036,-1.0034000000000001,0
-1.0034000000000001,-1.0032000000000001,0
-1.0032000000000001,-1.0030000000000001,0
-1.0030000000000001,-1.0027999999999999,0
-1.0027999999999999,-1.0025999999999999,0
-1.0025999999999999,-1.0024,0
-1.0024,-1.0022,0
-1.0022,-1.002,0
-1.002,-1.0018,0
-1.0018,-1.0016,0
-1.0016,-1.0014000000000001,0
-1.0014000000000001,-1.0012000000000001,0
-1.0012000000000001,-1.0009999999999999,0
-1.0009999999999999,-1.0007999999999999,0
-1.0007999999999999,-1.0005999999999999,0
-1.0005999999999999,-1.0004,0
-1.0004,-1.0002,0
-1.0002,-1,0
-1,-0.99980000000000002,4219153
-0.99980000000000002,-0.99960000000000004,0
-0.99960000000000004,-0.99939999999999996,0
-0.99939999999999996,-0.99919999999999998,0
-0.99919999999999998,-0.999,0
-0.999,-0.99880000000000002,0
-0.99880000000000002,-0.99860000000000004,0
-0.99860000000000004,-0.99839999999999995,0
-0.99839999999999995,-0.99819999999999998,0
-0.99819999999999998,-0.998,0
-0.998,-0.99780000000000002,0
-0.99780000000000002,-0.99760000000000004,0
-0.99760000000000004,-0.99739999999999995,0
-0.99739999999999995,-0.99719999999999998,0
-0.99719999999999998,-0.997,0
-0.997,-0.99680000000000002,0
-0.99680000000000002,-0.99660000000000004,0
-0.99660000000000004,-0.99639999999999995,0
-0.99639999999999995,-0.99619999999999997,0
-0.99619999999999997,-0.996,0
-0.996,-0.99580000000000002,0
-0.99580000000000002,-0.99560000000000004,0
-0.99560000000000004,-0.99539999999999995,0
-0.99539999999999995,-0.99519999999999997,0
-0.99519999999999997,-0.995,0
-0.995,-0.99480000000000002,0
-0.99480000000000002,-0.99460000000000004,0
-0.99460000000000004,-0.99439999999999995,0
-0.99439999999999995,-0.99419999999999997,0
-0.99419999999999997,-0.99399999999999999,0
-0.99399999999999999,-0.99380000000000002,0
-0.99380000000000002,-0.99360000000000004,0
-0.99360000000000004,-0.99339999999999995,0
-0.99339999999999995,-0.99319999999999997,0
-0.99319999999999997,-0.99299999999999999,0
-0.99299999999999999,-0.99280000000000002,0
-0.99280000000000002,-0.99260000000000004,0
-0.99260000000000004,-0.99239999999999995,0
-0.99239999999999995,-0.99219999999999997,0
-0.99219999999999997,-0.99199999999999999,0
-0.99199999999999999,-0.99180000000000001,0
-0.99180000000000001,-0.99160000000000004,0
-0.99160000000000004,-0.99139999999999995,0
-0.99139999999999995,-0.99119999999999997,0
-0.99119999999999997,-0.99099999999999999,0
-0.99099999999999999,-0.99080000000000001,0
-0.99080000000000001,-0.99060000000000004,0
-0.99060000000000004,-0.99039999999999995,0
-0.99039999999999995,-0.99019999999999997,0
-0.99019999999999997,-0.98999999999999999,0
