# left_edge,right_edge,count; x_origin=0; unit=
-0.5,-0.48999999999999999,0
-0.48999999999999999,-0.47999999999999998,0
-0.47999999999999998,-0.46999999999999997,0
-0.46999999999999997,-0.46000000000000002,0
-0.46000000000000002,-0.45000000000000001,0
-0.45000000000000001,-0.44,0
-0.44,-0.42999999999999999,0
-0.42999999999999999,-0.41999999999999998,0
-0.41999999999999998,-0.41000000000000003,0
-0.41000000000000003,-0.40000000000000002,0
-0.40000000000000002,-0.39000000000000001,0
-0.39000000000000001,-0.38,0
-0.38,-0.37,0
-0.37,-0.35999999999999999,0
-0.35999999999999999,-0.34999999999999998,0
-0.34999999999999998,-0.33999999999999997,0
-0.33999999999999997,-0.32999999999999996,0
-0.32999999999999996,-0.32000000000000001,0
-0.32000000000000001,-0.31,0
-0.31,-0.29999999999999999,0
-0.29999999999999999,-0.29000000000000004,0
-0.29000000000000004,-0.28000000000000003,0
-0.28000000000000003,-0.27000000000000002,0
-0.27000000000000002,-0.26000000000000001,0
-0.26000000000000001,-0.25,0
-0.25,-0.23999999999999999,0
-0.23999999999999999,-0.22999999999999998,0
-0.22999999999999998,-0.21999999999999997,0
-0.21999999999999997,-0.21000000000000002,0
-0.21000000000000002,-0.20000000000000001,0
-0.20000000000000001,-0.19,0
-0.19,-0.17999999999999999,0
-0.17999999999999999,-0.16999999999999998,0
-0.16999999999999998,-0.15999999999999998,0
-0.15999999999999998,-0.14999999999999997,0
-0.14999999999999997,-0.14000000000000001,0
-0.14000000000000001,-0.13,0
-0.13,-0.12,0
-0.12,-0.10999999999999999,0
-0.10999999999999999,-0.099999999999999978,0
-0.099999999999999978,-0.089999999999999969,0
-0.089999999999999969,-0.080000000000000016,0
-0.080000000000000016,-0.070000000000000007,0
-0.070000000000000007,-0.059999999999999998,0
-0.059999999999999998,-0.049999999999999989,0
-0.049999999999999989,-0.03999999999999998,0
-0.03999999999999998,-0.029999999999999971,0
-0.029999999999999971,-0.020000000000000018,0
-0.020000000000000018,-0.010000000000000009,0
-0.010000000000000009,0,0
0,0.010000000000000009,4219153
0.010000000000000009,0.020000000000000018,0
0.020000000000000018,0.030000000000000027,0
0.030000000000000027,0.040000000000000036,0
0.040000000000000036,0.050000000000000044,0
0.050000000000000044,0.060000000000000053,0
0.060000000000000053,0.070000000000000062,0
0.070000000000000062,0.07999999999999996,0
0.07999999999999996,0.089999999999999969,0
0.089999999999999969,0.099999999999999978,0
0.099999999999999978,0.10999999999999999,0
0.10999999999999999,0.12,0
0.12,0.13,0
0.13,0.14000000000000001,0
0.14000000000000001,0.15000000000000002,0
0.15000000000000002,0.16000000000000003,0
0.16000000000000003,0.17000000000000004,0
0.17000000000000004,0.18000000000000005,0
0.18000000000000005,0.19000000000000006,0
0.19000000000000006,0.20000000000000007,0
0.20000000000000007,0.20999999999999996,0
0.20999999999999996,0.21999999999999997,0
0.21999999999999997,0.22999999999999998,0
0.22999999999999998,0.23999999999999999,0
0.23999999999999999,0.25,0
0.25,0.26000000000000001,0
0.26000000000000001,0.27000000000000002,0
0.27000000000000002,0.28000000000000003,0
0.28000000000000003,0.29000000000000004,0
0.29000000000000004,0.30000000000000004,0
0.30000000000000004,0.31000000000000005,0
0.31000000000000005,0.32000000000000006,0
0.32000000000000006,0.33000000000000007,0
0.33000000000000007,0.33999999999999997,0
0.33999999999999997,0.34999999999999998,0
0.34999999999999998,0.35999999999999999,0
0.35999999999999999,0.37,0
0.37,0.38,0
0.38,0.39000000000000001,0
0.39000000000000001,0.40000000000000002,0
0.40000000000000002,0.41000000000000003,0
0.41000000000000003,0.42000000000000004,0
0.42000000000000004,0.43000000000000005,0
0.43000000000000005,0.44000000000000006,0
0.44000000000000006,0.45000000000000007,0
0.45000000000000007,0.45999999999999996,0
0.45999999999999996,0.46999999999999997,0
0.46999999999999997,0.47999999999999998,0
0.47999999999999998,0.48999999999999999,0
0.48999999999999999,0.5,0
