# left_edge,right_edge,count; x_origin=0; unit=ns
3.4375027178236195,3.4700671783003316,14414
3.4700671783003316,3.5026316387770433,18350
3.5026316387770433,3.5351960992537554,21995
3.5351960992537554,3.5677605597304676,25959
3.5677605597304676,3.6003250202071793,31532
3.6003250202071793,3.6328894806838914,48940
3.6328894806838914,3.6654539411606035,58167
3.6654539411606035,3.6980184016373157,64819
3.6980184016373157,3.7305828621140273,68597
3.7305828621140273,3.7631473225907395,86613
3.7631473225907395,3.7957117830674516,117313
3.7957117830674516,3.8282762435441633,122753
3.8282762435441633,3.8608407040208754,122647
3.8608407040208754,3.8934051644975876,117963
3.8934051644975876,3.9259696249742992,155706
3.9259696249742992,3.9585340854510114,183373
3.9585340854510114,3.9910985459277235,176386
3.9910985459277235,4.0236630064044352,161719
4.0236630064044352,4.0562274668811469,147053
4.0562274668811469,4.0887919273578595,207508
4.0887919273578595,4.1213563878345711,210247
4.1213563878345711,4.1539208483112837,186609
4.1539208483112837,4.1864853087879954,162138
4.1864853087879954,4.2190497692647071,140604
4.2190497692647071,4.2516142297414197,208190
4.2516142297414197,4.2841786902181314,179053
4.2841786902181314,4.316743150694843,147741
4.316743150694843,4.3493076111715556,120095
4.3493076111715556,4.3818720716482673,109047
4.3818720716482673,4.414436532124979,130722
4.414436532124979,4.4470009926016916,100503
4.4470009926016916,4.4795654530784033,75083
4.4795654530784033,4.5121299135551149,54890
4.5121299135551149,4.5446943740318275,50123
4.5446943740318275,4.5772588345085392,47471
4.5772588345085392,4.6098232949852509,34335
4.6098232949852509,4.6423877554619635,24150
4.6423877554619635,4.6749522159386752,17686
4.6749522159386752,4.7075166764153877,18149
4.7075166764153877,4.7400811368920994,16704
4.7400811368920994,4.7726455973688111,12497
4.7726455973688111,4.8052100578455228,9227
4.8052100578455228,4.8377745183222354,6882
4.8377745183222354,4.8703389787989471,6916
4.8703389787989471,4.9029034392756596,5063
4.9029034392756596,4.9354678997523713,3281
4.9354678997523713,4.968032360229083,1958
4.968032360229083,5.0005968207057947,1054
5.0005968207057947,5.0331612811825073,778
5.0331612811825073,5.065725741659219,216
5.065725741659219,5.0982902021359315,56
5.0982902021359315,5.1308546626126432,24
5.1308546626126432,5.1634191230893549,15
5.1634191230893549,5.1959835835660666,15
5.1959835835660666,5.2285480440427792,14
5.2285480440427792,5.2611125045194909,13
5.2611125045194909,5.2936769649962034,2
5.2936769649962034,5.3262414254729151,9
5.3262414254729151,5.3588058859496268,11
5.3588058859496268,5.3913703464263385,12
5.3913703464263385,5.4239348069030511,14
5.4239348069030511,5.4564992673797637,5
5.4564992673797637,5.4890637278564753,10
5.4890637278564753,5.521628188333187,10
5.521628188333187,5.5541926488098987,13
5.5541926488098987,5.5867571092866104,11
5.5867571092866104,5.619321569763323,3
5.619321569763323,5.6518860302400356,10
5.6518860302400356,5.6844504907167472,9
5.6844504907167472,5.7170149511934589,9
5.7170149511934589,5.7495794116701706,8
5.7495794116701706,5.7821438721468832,8
5.7821438721468832,5.8147083326235949,11
5.8147083326235949,5.8472727931003075,6
5.8472727931003075,5.8798372535770191,7
5.8798372535770191,5.9124017140537308,7
5.9124017140537308,5.9449661745304425,6
5.9449661745304425,5.9775306350071551,4
5.9775306350071551,6.0100950954838668,9
6.0100950954838668,6.0426595559605794,9
6.0426595559605794,6.075224016437291,3
6.075224016437291,6.1077884769140027,14
6.1077884769140027,6.1403529373907144,7
6.1403529373907144,6.172917397867427,8
6.172917397867427,6.2054818583441387,7
6.2054818583441387,6.2380463188208513,5
6.2380463188208513,6.2706107792975629,9
6.2706107792975629,6.3031752397742746,2
6.3031752397742746,6.3357397002509863,3
6.3357397002509863,6.3683041607276989,6
6.3683041607276989,6.4008686212044115,3
6.4008686212044115,6.4334330816811232,3
6.4334330816811232,6.4659975421578348,6
6.4659975421578348,6.4985620026345465,2
6.4985620026345465,6.5311264631112582,5
6.5311264631112582,6.5636909235879708,5
6.5636909235879708,6.5962553840646834,2
6.5962553840646834,6.6288198445413951,0
6.6288198445413951,6.6613843050181067,1
6.6613843050181067,6.6939487654948184,8
