# left_edge,right_edge,count; x_origin=0; unit=ns
0.0014046877506270761,0.033033019308580019,12
0.033033019308580019,0.064661350866532963,15
0.064661350866532963,0.096289682424485906,28
0.096289682424485906,0.12791801398243885,38
0.12791801398243885,0.15954634554039179,62
0.15954634554039179,0.19117467709834474,97
0.19117467709834474,0.22280300865629768,190
0.22280300865629768,0.25443134021425062,343
0.25443134021425062,0.28605967177220359,482
0.28605967177220359,0.31768800333015651,698
0.31768800333015651,0.34931633488810943,1541
0.34931633488810943,0.3809446664460624,6140
0.3809446664460624,0.41257299800401537,26585
0.41257299800401537,0.44420132956196828,73587
0.44420132956196828,0.4758296611199212,145919
0.4758296611199212,0.50745799267787417,250658
0.50745799267787417,0.53908632423582714,308477
0.53908632423582714,0.57071465579378011,281660
0.57071465579378011,0.60234298735173297,252806
0.60234298735173297,0.63397131890968594,207508
0.63397131890968594,0.66559965046763891,167156
0.66559965046763891,0.69722798202559177,122296
0.69722798202559177,0.72885631358354475,85551
0.72885631358354475,0.76048464514149772,60978
0.76048464514149772,0.79211297669945069,42983
0.79211297669945069,0.82374130825740366,33360
0.82374130825740366,0.85536963981535652,25850
0.85536963981535652,0.88699797137330949,20538
0.88699797137330949,0.91862630293126246,17518
0.91862630293126246,0.95025463448921532,15364
0.95025463448921532,0.98188296604716829,14841
0.98188296604716829,1.0135112976051213,14728
1.0135112976051213,1.0451396291630741,14378
1.0451396291630741,1.0767679607210272,14145
1.0767679607210272,1.1083962922789801,13914
1.1083962922789801,1.1400246238369331,14613
1.1400246238369331,1.171652955394886,15029
1.171652955394886,1.2032812869528389,15911
1.2032812869528389,1.234909618510792,16756
1.234909618510792,1.2665379500687448,17026
1.2665379500687448,1.2981662816266977,18680
1.2981662816266977,1.3297946131846508,19647
1.3297946131846508,1.3614229447426036,20569
1.3614229447426036,1.3930512763005565,21191
1.3930512763005565,1.4246796078585096,21472
1.4246796078585096,1.4563079394164624,24423
1.4563079394164624,1.4879362709744155,25976
1.4879362709744155,1.5195646025323684,28000
1.5195646025323684,1.5511929340903212,29554
1.5511929340903212,1.5828212656482743,31025
1.5828212656482743,1.6144495972062272,33512
1.6144495972062272,1.6460779287641802,34304
1.6460779287641802,1.6777062603221331,34481
1.6777062603221331,1.709334591880086,33747
1.709334591880086,1.740962923438039,32492
1.740962923438039,1.7725912549959919,31713
1.7725912549959919,1.8042195865539448,29473
1.8042195865539448,1.8358479181118978,26998
1.8358479181118978,1.8674762496698507,23694
1.8674762496698507,1.8991045812278036,20542
1.8991045812278036,1.9307329127857566,18095
1.9307329127857566,1.9623612443437095,14825
1.9623612443437095,1.9939895759016626,11943
1.9939895759016626,2.0256179074596155,9515
2.0256179074596155,2.0572462390175685,7546
2.0572462390175685,2.0888745705755212,5895
2.0888745705755212,2.1205029021334743,4392
2.1205029021334743,2.1521312336914273,3240
2.1521312336914273,2.18375956524938,2331
2.18375956524938,2.2153878968073331,1746
2.2153878968073331,2.2470162283652861,1366
2.2470162283652861,2.2786445599232392,923
2.2786445599232392,2.3102728914811919,709
2.3102728914811919,2.3419012230391449,579
2.3419012230391449,2.373529554597098,444
2.373529554597098,2.4051578861550507,306
2.4051578861550507,2.4367862177130037,207
2.4367862177130037,2.4684145492709568,168
2.4684145492709568,2.5000428808289095,124
2.5000428808289095,2.5316712123868625,133
2.5316712123868625,2.5632995439448156,83
2.5632995439448156,2.5949278755027683,39
2.5949278755027683,2.6265562070607213,60
2.6265562070607213,2.6581845386186744,45
2.6581845386186744,2.6898128701766271,34
2.6898128701766271,2.7214412017345802,30
2.7214412017345802,2.7530695332925332,23
2.7530695332925332,2.7846978648504859,28
2.7846978648504859,2.816326196408439,23
2.816326196408439,2.847954527966392,19
2.847954527966392,2.8795828595243451,12
2.8795828595243451,2.9112111910822978,13
2.9112111910822978,2.9428395226402508,6
2.9428395226402508,2.9744678541982039,7
2.9744678541982039,3.0060961857561566,6
3.0060961857561566,3.0377245173141096,5
3.0377245173141096,3.0693528488720627,3
3.0693528488720627,3.1009811804300154,3
3.1009811804300154,3.1326095119879684,7
3.1326095119879684,3.1642378435459211,4
